"","pres_abs","dataset","year_mon","count","year","month","sst","sss","ssh","mld","log_eke","sst_sd","ssh_sd","sss_sd","bathy","rugosity","lon","lat"
"376",0,"marker",Dec 1995,11,1995,12,25.4151744842529,36.6008491516113,0.20844142138958,72.6340560913086,-6.29322481155396,0.0501623302698135,0.0018062157323584,0.00714818248525262,-2637.52001953125,508.187438964844,-77.2486727360852,25.7205087793681
"377",0,"marker",Sep 1994,277,1994,9,28.8679161071777,36.6283149719238,0.345774710178375,22.4311046600342,-5.67375946044922,0.00564320152625442,0.0031999999191612,0.0120635004714131,-5373.21728515625,95.7386169433594,-64.358095313107,24.8427552513748
"378",0,"marker",Jul 2008,382,2008,7,23.2881565093994,36.0545654296875,-0.173039942979813,15.2592554092407,-3.27027440071106,0.0231323055922985,0.0078008146956563,0.010747879743576,-4302.76220703125,41.4653205871582,-21.9228201283859,21.2045753537274
"379",0,"marker",Aug 2009,262,2009,8,28.0351276397705,34.7178573608398,0.172429576516151,13.1229600906372,-4.14271688461304,0.00524350255727768,0.00577056314796209,0.117948710918427,-4673.72265625,272.59130859375,-55.4266852104052,19.21670162209
"380",0,"marker",Aug 1997,569,1997,8,26.6566677093506,36.0179443359375,0.288094729185104,13.2755517959595,-5.51410818099976,0.0130499368533492,0.00545078003779054,0.0126087786629796,-5311.8349609375,14.4342489242554,-68.7501169885122,34.2164420083507
"381",0,"marker",Jun 1996,956,1996,6,22.7300338745117,36.3795890808105,0.110782191157341,17.7007369995117,-1.17433977127075,0.0676133707165718,0.0646176710724831,0.0350750871002674,-5339.91015625,8.82678699493408,-53.7638722111969,38.1445569860346
"382",0,"marker",Jul 1999,350,1999,7,28.310525894165,34.8826560974121,0.20477919280529,16.1748104095459,-6.31358194351196,0.0120896445587277,0.00350962858647108,0.0695375874638557,-5019.26513671875,298.412841796875,-60.4695892954907,17.6884036480605
"383",0,"marker",Jul 1996,496,1996,7,27.824914932251,33.8114547729492,0.251472532749176,17.2429580688477,-7.15081930160522,0.00657275458797812,0.00189362373203039,0.0513047911226749,-4548.83740234375,16.3005638122559,-55.8541485265841,12.9679094738669
"384",0,"marker",Jun 1995,871,1995,6,24.9947509765625,36.5626983642578,0.0643940567970276,10.5288858413696,-6.31977081298828,0.0577549561858177,0.00562756508588791,0.00656817900016904,-4909.47265625,116.023300170898,-63.5832936947174,30.0193474916897
"385",0,"marker",May 2010,34,2010,5,22.3110752105713,37.1303443908691,0.126041442155838,15.7170333862305,-6.49592399597168,0.0675468891859055,0.00316095422022045,0.0229622349143028,-3555.22485351562,215.407699584961,-45.4009192052244,28.4300362936842
"386",0,"marker",Mar 1995,16,1995,3,20.5817737579346,37.0052185058594,-0.142216250300407,36.7748069763184,-5.26281404495239,0.00702641857787967,0.00346287596039474,0.0112132159993052,-5051.62255859375,15.7568492889404,-23.8027235910161,22.5840688527345
"387",0,"marker",Jun 2005,264,2005,6,23.7224960327148,36.7748031616211,0.303659170866013,14.191107749939,-3.81201100349426,0.0473595336079597,0.0154945524409413,0.00744078820571303,-4995.19775390625,88.6615219116211,-64.0818335755404,33.8957245811696
"388",0,"marker",Jun 2001,442,2001,6,27.5275421142578,34.5713691711426,0.234992519021034,12.0548114776611,-4.77822494506836,0.00941870640963316,0.00123024045024067,0.163140475749969,-4819.50244140625,117.35164642334,-59.9987614073828,16.4009402508444
"389",0,"marker",Jul 2008,382,2008,7,26.1234474182129,36.4848785400391,0.383617669343948,10.6814785003662,-4.27429294586182,0.03302051872015,0.00920121651142836,0.00617219600826502,-5196.125,83.4294586181641,-58.5847340889116,36.0331287871364
"390",0,"marker",Jun 2006,268,2006,6,22.853084564209,36.6023750305176,-0.169682919979095,14.801477432251,-5.23907947540283,0.0154074653983116,0.00903494469821453,0.057768926024437,-3735.57250976562,15.9063386917114,-18.4308494822453,26.5657691359024
"391",0,"marker",Apr 2004,32,2004,4,8.97326564788818,32.393871307373,-0.602435350418091,12.5125894546509,-5.51702451705933,0.174063190817833,0.00380700640380383,0.208016782999039,-35.8474998474121,3.10425615310669,-75.1149696042189,37.0601009920116
"392",0,"marker",Aug 1998,329,1998,8,24.038911819458,36.6771430969238,-0.0891140475869179,13.7333297729492,-4.84120416641235,0.00436404021456838,0.00149336410686374,0.0123129151761532,-4142.00732421875,39.2976226806641,-22.0095543283362,20.9946962336048
"393",0,"marker",Aug 2009,262,2009,8,26.7284469604492,36.4665679931641,-0.0201422162353992,19.2266616821289,-5.38549470901489,0.0179440528154373,0.000902749656233937,0.00856423564255238,-4708.97509765625,193.169784545898,-39.6254290440495,14.45285953934
"394",0,"marker",Apr 2011,37,2011,4,25.3529167175293,36.7168197631836,0.296945095062256,19.6844387054443,-4.36178398132324,0.0110657270997763,0.00604834780097008,0.00778072373941541,-5649.4375,31.2307262420654,-59.8243412067446,21.6597861334651
"395",0,"marker",Apr 1999,68,1999,4,20.315896987915,36.5794868469238,0.0164799951016903,32.1970291137695,-3.27062749862671,0.0532549284398556,0.0161805674433708,0.0270609874278307,-3410.84985351562,60.8505935668945,-34.826973217784,33.6638269615143
"396",0,"marker",Oct 2008,178,2008,10,20.6967678070068,36.5031890869141,-0.299996942281723,15.7170333862305,-9.58253383636475,0.122986547648907,0.0015369065804407,0.0894201174378395,-672.590026855469,107.752014160156,-7.91984162570838,36.7100652649037
